edge_id,pair_key,relation,source_id,target_id,inverse_relation,evidence
ED00168,L00084,path_belongs_to_file,P0084,F0012,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP - Quick Add Metrics.xlsx
ED00169,L00085,file_has_path,F0013,P0085,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP- Detailed Metric Report.xlsx
ED00170,L00085,path_belongs_to_file,P0085,F0013,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP- Detailed Metric Report.xlsx
ED00171,L00086,file_has_path,F0014,P0086,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Detailed Metric Report.xlsx
ED00172,L00086,path_belongs_to_file,P0086,F0014,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Detailed Metric Report.xlsx
ED00173,L00087,file_has_path,F0015,P0087,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Metric History Report.xlsx
ED00174,L00087,path_belongs_to_file,P0087,F0015,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Metric History Report.xlsx
ED00175,L00088,file_has_path,F0016,P0088,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Quick Add Metrics.xlsx
ED00176,L00088,path_belongs_to_file,P0088,F0016,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP1 - Quick Add Metrics.xlsx
ED00177,L00089,file_has_path,F0017,P0089,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Detailed Metric Report.xlsx
ED00178,L00089,path_belongs_to_file,P0089,F0017,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Detailed Metric Report.xlsx
ED00179,L00090,file_has_path,F0018,P0090,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Metric History Report.xlsx
ED00180,L00090,path_belongs_to_file,P0090,F0018,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Metric History Report.xlsx
ED00181,L00091,file_has_path,F0019,P0091,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Quick Add Metrics.xlsx
ED00182,L00091,path_belongs_to_file,P0091,F0019,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP23- Quick Add Metrics.xlsx
ED00183,L00092,file_has_path,F0020,P0092,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v1.mpp
ED00184,L00092,path_belongs_to_file,P0092,F0020,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v1.mpp
ED00185,L00093,file_has_path,F0021,P0093,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v2.mpp
ED00186,L00093,path_belongs_to_file,P0093,F0021,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v2.mpp
ED00187,L00094,file_has_path,F0023,P0094,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v3.mpp
ED00188,L00094,path_belongs_to_file,P0094,F0023,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v3.mpp
ED00189,L00095,file_has_path,F0024,P0095,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v4.mpp
ED00190,L00095,path_belongs_to_file,P0095,F0024,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v4.mpp
ED00191,L00096,file_has_path,F0025,P0096,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v5.mpp
ED00192,L00096,path_belongs_to_file,P0096,F0025,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v2_EXTRACTED/TP4_DataCenter_v5.mpp
ED00193,L00097,file_has_path,F0023,P0097,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v3.mpp
ED00194,L00097,path_belongs_to_file,P0097,F0023,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v3.mpp
ED00195,L00098,file_has_path,F0024,P0098,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v4.mpp
ED00196,L00098,path_belongs_to_file,P0098,F0024,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v4.mpp
ED00197,L00099,file_has_path,F0025,P0099,path_belongs_to_file,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v5.mpp
ED00198,L00099,path_belongs_to_file,P0099,F0025,file_has_path,ref1/.mpp test files/2-3-4-5/TP4_DataCenter_v5.mpp
ED00199,L00100,file_has_path,F0026,P0100,path_belongs_to_file,ref1/.mpp test files/EVM/EVM - Quick Add Metrics.docx
ED00200,L00100,path_belongs_to_file,P0100,F0026,file_has_path,ref1/.mpp test files/EVM/EVM - Quick Add Metrics.docx
ED00201,L00101,file_has_path,F0027,P0101,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report.xlsx
ED00202,L00101,path_belongs_to_file,P0101,F0027,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report.xlsx
ED00203,L00102,file_has_path,F0028,P0102,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report.zip
ED00204,L00102,path_belongs_to_file,P0102,F0028,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report.zip
ED00205,L00103,file_has_path,F0026,P0103,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM - Quick Add Metrics.docx
ED00206,L00103,path_belongs_to_file,P0103,F0026,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM - Quick Add Metrics.docx
ED00207,L00104,file_has_path,F0027,P0104,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM- Metric History Report.xlsx
ED00208,L00104,path_belongs_to_file,P0104,F0027,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM- Metric History Report.xlsx
ED00209,L00105,file_has_path,F0029,P0105,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM.afw
ED00210,L00105,path_belongs_to_file,P0105,F0029,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM.afw
ED00211,L00106,file_has_path,F0030,P0106,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM1 Forensic Analysis Report.xlsx
ED00212,L00106,path_belongs_to_file,P0106,F0030,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM1 Forensic Analysis Report.xlsx
ED00213,L00107,file_has_path,F0031,P0107,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM1- Quick Add Metrics .xlsx
ED00214,L00107,path_belongs_to_file,P0107,F0031,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM1- Quick Add Metrics .xlsx
ED00215,L00108,file_has_path,F0033,P0108,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM2 - Quick Add Metrics.xlsx
ED00216,L00108,path_belongs_to_file,P0108,F0033,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM2 - Quick Add Metrics.xlsx
ED00217,L00109,file_has_path,F0035,P0109,path_belongs_to_file,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM3- Detailed Metric Report.xlsx
ED00218,L00109,path_belongs_to_file,P0109,F0035,file_has_path,ref1/.mpp test files/EVM/EVM- Metric History Report_EXTRACTED/EVM3- Detailed Metric Report.xlsx
ED00219,L00110,file_has_path,F0029,P0110,path_belongs_to_file,ref1/.mpp test files/EVM/EVM.afw
ED00220,L00110,path_belongs_to_file,P0110,F0029,file_has_path,ref1/.mpp test files/EVM/EVM.afw
ED00221,L00111,file_has_path,F0030,P0111,path_belongs_to_file,ref1/.mpp test files/EVM/EVM1 Forensic Analysis Report.xlsx
ED00222,L00111,path_belongs_to_file,P0111,F0030,file_has_path,ref1/.mpp test files/EVM/EVM1 Forensic Analysis Report.xlsx
ED00223,L00112,file_has_path,F0031,P0112,path_belongs_to_file,ref1/.mpp test files/EVM/EVM1- Quick Add Metrics .xlsx
ED00224,L00112,path_belongs_to_file,P0112,F0031,file_has_path,ref1/.mpp test files/EVM/EVM1- Quick Add Metrics .xlsx
ED00225,L00113,file_has_path,F0032,P0113,path_belongs_to_file,ref1/.mpp test files/EVM/EVM1.mpp
ED00226,L00113,path_belongs_to_file,P0113,F0032,file_has_path,ref1/.mpp test files/EVM/EVM1.mpp
ED00227,L00114,file_has_path,F0033,P0114,path_belongs_to_file,ref1/.mpp test files/EVM/EVM2 - Quick Add Metrics.xlsx
ED00228,L00114,path_belongs_to_file,P0114,F0033,file_has_path,ref1/.mpp test files/EVM/EVM2 - Quick Add Metrics.xlsx
ED00229,L00115,file_has_path,F0034,P0115,path_belongs_to_file,ref1/.mpp test files/EVM/EVM2.mpp
ED00230,L00115,path_belongs_to_file,P0115,F0034,file_has_path,ref1/.mpp test files/EVM/EVM2.mpp
ED00231,L00116,file_has_path,F0035,P0116,path_belongs_to_file,ref1/.mpp test files/EVM/EVM3- Detailed Metric Report.xlsx
ED00232,L00116,path_belongs_to_file,P0116,F0035,file_has_path,ref1/.mpp test files/EVM/EVM3- Detailed Metric Report.xlsx
ED00233,L00117,file_has_path,F0036,P0117,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File.mpp
ED00234,L00117,path_belongs_to_file,P0117,F0036,file_has_path,ref1/.mpp test files/Hard_File/Hard_File.mpp
ED00235,L00118,file_has_path,F0037,P0118,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Fuse Analysis Report.xlsx
ED00236,L00118,path_belongs_to_file,P0118,F0037,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Fuse Analysis Report.xlsx
ED00237,L00119,file_has_path,F0038,P0119,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Metric History Report.xlsx
ED00238,L00119,path_belongs_to_file,P0119,F0038,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Metric History Report.xlsx
ED00239,L00120,file_has_path,F0039,P0120,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Quick Add Metrics .xlsx
ED00240,L00120,path_belongs_to_file,P0120,F0039,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Quick Add Metrics .xlsx
ED00241,L00121,file_has_path,F0040,P0121,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Summary Metric Report.xlsx
ED00242,L00121,path_belongs_to_file,P0121,F0040,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Fuse - Summary Metric Report.xlsx
ED00243,L00122,file_has_path,F0042,P0123,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Path_Trace_UID_155_Directional_Path_Analysis_2026-7-8-13-30-7.xlsx
ED00244,L00122,path_belongs_to_file,P0123,F0042,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Path_Trace_UID_155_Directional_Path_Analysis_2026-7-8-13-30-7.xlsx
ED00245,L00123,file_has_path,F0043,P0124,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_Path_Updated_Trace_UID_155_Directional_Path_Analysis_2026-7-8-13-30-7.xlsx
ED00246,L00123,path_belongs_to_file,P0124,F0043,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_Path_Updated_Trace_UID_155_Directional_Path_Analysis_2026-7-8-13-30-7.xlsx
ED00247,L00124,file_has_path,F0041,P0122,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_missing_logic.xlsx
ED00248,L00124,path_belongs_to_file,P0122,F0041,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_missing_logic.xlsx
ED00249,L00125,file_has_path,F0044,P0125,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Analysis Report.xlsx
ED00250,L00125,path_belongs_to_file,P0125,F0044,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Analysis Report.xlsx
ED00251,L00126,file_has_path,F0045,P0126,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Detailed Metric Report.xlsx
ED00252,L00126,path_belongs_to_file,P0126,F0045,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Detailed Metric Report.xlsx
ED00253,L00127,file_has_path,F0046,P0127,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Excel .xlsx
ED00254,L00127,path_belongs_to_file,P0127,F0046,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Excel .xlsx
ED00255,L00128,file_has_path,F0047,P0128,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Metric History Report.xlsx
ED00256,L00128,path_belongs_to_file,P0128,F0047,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Metric History Report.xlsx
ED00257,L00129,file_has_path,F0048,P0129,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Summary Report.xlsx
ED00258,L00129,path_belongs_to_file,P0129,F0048,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse - Summary Report.xlsx
ED00259,L00130,file_has_path,F0049,P0130,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse.afw
ED00260,L00130,path_belongs_to_file,P0130,F0049,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update vs update2_Fuse.afw
ED00261,L00131,file_has_path,F0050,P0131,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Analysis Report.xlsx
ED00262,L00131,path_belongs_to_file,P0131,F0050,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Analysis Report.xlsx
ED00263,L00132,file_has_path,F0051,P0132,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Detailed Metric Report.xlsx
ED00264,L00132,path_belongs_to_file,P0132,F0051,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Detailed Metric Report.xlsx
ED00265,L00133,file_has_path,F0052,P0133,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Excel .xlsx
ED00266,L00133,path_belongs_to_file,P0133,F0052,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Excel .xlsx
ED00267,L00134,file_has_path,F0053,P0134,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Metric History Report.xlsx
ED00268,L00134,path_belongs_to_file,P0134,F0053,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Metric History Report.xlsx
ED00269,L00135,file_has_path,F0054,P0135,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Metrics Report.xlsx
ED00270,L00135,path_belongs_to_file,P0135,F0054,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Metrics Report.xlsx
ED00271,L00136,file_has_path,F0055,P0136,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Summary Metrics Report.xlsx
ED00272,L00136,path_belongs_to_file,P0136,F0055,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse - Summary Metrics Report.xlsx
ED00273,L00137,file_has_path,F0056,P0137,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse.afw
ED00274,L00137,path_belongs_to_file,P0137,F0056,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_update2 vs update3_Fuse.afw
ED00275,L00138,file_has_path,F0057,P0138,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated vs update 2_ Forensic Analysis Report.xlsx
ED00276,L00138,path_belongs_to_file,P0138,F0057,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated vs update 2_ Forensic Analysis Report.xlsx
ED00277,L00139,file_has_path,F0058,P0139,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated.mpp
ED00278,L00139,path_belongs_to_file,P0139,F0058,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated.mpp
ED00279,L00140,file_has_path,F0059,P0140,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated2 vs update3 Forensic Analysis Report.xlsx
ED00280,L00140,path_belongs_to_file,P0140,F0059,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated2 vs update3 Forensic Analysis Report.xlsx
ED00281,L00141,file_has_path,F0060,P0141,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated2.fieldmap.xml
ED00282,L00141,path_belongs_to_file,P0141,F0060,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated2.fieldmap.xml
ED00283,L00142,file_has_path,F0061,P0142,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated2.mpp
ED00284,L00142,path_belongs_to_file,P0142,F0061,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated2.mpp
ED00285,L00143,file_has_path,F0062,P0143,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated3 24 hour calendar.mpp
ED00286,L00143,path_belongs_to_file,P0143,F0062,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated3 24 hour calendar.mpp
ED00287,L00144,file_has_path,F0063,P0144,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated3.mpp
ED00288,L00144,path_belongs_to_file,P0144,F0063,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated3.mpp
ED00289,L00145,file_has_path,F0064,P0145,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated_missing_logic.xlsx
ED00290,L00145,path_belongs_to_file,P0145,F0064,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated_missing_logic.xlsx
ED00291,L00146,file_has_path,F0065,P0146,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated_with_logic_reestablished.mpp
ED00292,L00146,path_belongs_to_file,P0146,F0065,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated_with_logic_reestablished.mpp
ED00293,L00147,file_has_path,F0066,P0147,path_belongs_to_file,ref1/.mpp test files/Hard_File/Hard_File_updated_with_logic_reestablished_UID_155_Directional_Path_Analysis_2026-7-8-14-37-20.xlsx
ED00294,L00147,path_belongs_to_file,P0147,F0066,file_has_path,ref1/.mpp test files/Hard_File/Hard_File_updated_with_logic_reestablished_UID_155_Directional_Path_Analysis_2026-7-8-14-37-20.xlsx
ED00295,L00148,file_has_path,F0067,P0148,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.xlsx
ED00296,L00148,path_belongs_to_file,P0148,F0067,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.xlsx
ED00297,L00149,file_has_path,F0068,P0149,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.zip
ED00298,L00149,path_belongs_to_file,P0149,F0068,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1.zip
ED00299,L00150,file_has_path,F0067,P0150,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - DCMA Report1.xlsx
ED00300,L00150,path_belongs_to_file,P0150,F0067,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - DCMA Report1.xlsx
ED00301,L00151,file_has_path,F0069,P0151,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00302,L00151,path_belongs_to_file,P0151,F0069,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00303,L00152,file_has_path,F0070,P0152,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics.docx
ED00304,L00152,path_belongs_to_file,P0152,F0070,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics.docx
ED00305,L00153,file_has_path,F0071,P0153,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00306,L00153,path_belongs_to_file,P0153,F0071,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00307,L00154,file_has_path,F0072,P0154,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen- Metric History Report.xlsx
ED00308,L00154,path_belongs_to_file,P0154,F0072,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen- Metric History Report.xlsx
ED00309,L00155,file_has_path,F0073,P0155,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00310,L00155,path_belongs_to_file,P0155,F0073,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - DCMA Report1_EXTRACTED/Large Project2 Acumen1 - Quick Add Metrics .xlsx
ED00311,L00156,file_has_path,F0069,P0156,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00312,L00156,path_belongs_to_file,P0156,F0069,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics .xlsx
ED00313,L00157,file_has_path,F0070,P0157,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics.docx
ED00314,L00157,path_belongs_to_file,P0157,F0070,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics.docx
ED00315,L00158,file_has_path,F0071,P0158,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00316,L00158,path_belongs_to_file,P0158,F0071,file_has_path,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen - Quick Add Metrics1.xlsx
ED00317,L00159,file_has_path,F0072,P0159,path_belongs_to_file,ref1/.mpp test files/Large Project2 Acumen/Large Project2 Acumen- Metric History Report.xlsx
